neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,cleaning_fee,availability_365,guests_included,extra_people,minimum_nights,cancellation_policy,high_end_electronics,smoke_detector,washing_machine,heating,hair_dryer,hangers,tv,kitchen,workspace,internet,price
South End,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,90.0,133,4,100.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,305.9999999999999
South End,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,80.0,26,4,100.0,3,strict,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,229.00000000000006
South End,Condominium,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,95.0,29,1,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,198.99999999999991
South End,Loft,Shared room,1,1.0,f,1.0,Pull-out Sofa,1.0,0.0,69,1,0.0,2,flexible,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,67.00000000000001
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,0.0,63,1,20.0,28,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,120.00000000000003
South End,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,1.0,0.0,327,2,25.0,3,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,238.99999999999997
South End,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,50.0,0,1,0.0,1,flexible,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,129.99999999999994
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,80.0,42,1,0.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,197.0
South End,Apartment,Private room,2,1.5,f,1.0,Real Bed,1.0,25.0,0,1,0.0,2,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,84.99999999999997
South End,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,100.0,80,1,0.0,3,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.00000000000009
South End,House,Entire home/apt,8,4.5,f,5.0,Real Bed,6.0,0.0,333,1,0.0,5,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1299.9999999999995
South End,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,65.0,56,2,10.0,3,flexible,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,266.00000000000006
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,45.0,0,1,0.0,2,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,160.00000000000003
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,326,1,0.0,7,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,150.0
South End,Apartment,Entire home/apt,3,1.0,f,2.0,Real Bed,2.0,80.0,345,1,20.0,3,moderate,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,279.9999999999999
South End,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,20.0,0,1,10.0,7,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,60.00000000000001
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,80.0,264,3,100.0,2,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,225.00000000000009
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,25.0,185,1,10.0,1,flexible,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,170.00000000000009
South End,Bed & Breakfast,Private room,2,1.0,f,1.0,Real Bed,1.0,25.0,109,2,65.0,1,strict,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,168.0
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,70.0,146,2,77.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,183.00000000000006
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,310,1,0.0,7,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,137.00000000000006
South End,Apartment,Entire home/apt,6,1.0,t,2.0,Real Bed,2.0,0.0,275,1,0.0,4,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,299.9999999999999
South End,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,1.0,0.0,3,1,0.0,2,flexible,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,166.00000000000006
South End,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,50.0,289,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,349.9999999999999
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,40.0,27,1,0.0,10,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149.00000000000009
South End,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,50.0,344,2,30.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,190.0
South End,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,80,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,180.00000000000006
South End,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,122,1,10.0,3,moderate,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,99.00000000000004
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,0.0,64,1,20.0,28,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,109.99999999999997
South End,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,50.0,321,2,25.0,4,strict,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,210.00000000000003
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,343,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,155.0
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,75.0,5,2,0.0,1,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,178.0
South End,Condominium,Entire home/apt,7,2.0,f,4.0,Real Bed,5.0,125.0,0,4,20.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,600.0
South End,Apartment,Entire home/apt,5,2.0,f,3.0,Real Bed,4.0,150.0,0,1,0.0,2,moderate,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,550.0000000000002
South End,Townhouse,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,50.0,154,2,25.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,170.00000000000009
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,0.0,361,1,0.0,2,strict,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,128.99999999999997
South End,Townhouse,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,50.0,141,2,25.0,2,strict,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,160.00000000000003
South End,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,304,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0000000000001
South End,Apartment,Entire home/apt,2,1.0,f,2.0,Real Bed,1.0,100.0,0,2,0.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,149.00000000000009
South End,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,25.0,0,2,25.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,174.99999999999991
South End,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,25.0,59,1,0.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,150.0
South End,Apartment,Entire home/apt,4,1.5,f,1.0,Real Bed,1.0,100.0,45,1,0.0,2,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,250.0000000000001
South End,Loft,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,100.00000000000003
South End,Apartment,Entire home/apt,7,1.0,f,2.0,Real Bed,3.0,125.0,318,1,0.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,200.0
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,30.0,67,1,0.0,3,flexible,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,120.00000000000003
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,324,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,150.0
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,290,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,151.99999999999997
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,2.0,25.0,279,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,200.0
South End,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,50.0,120,2,20.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,170.00000000000009
South End,Apartment,Private room,2,1.5,f,1.0,Real Bed,1.0,45.0,149,1,0.0,2,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,157.00000000000003
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,0.0,203,1,0.0,2,strict,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,229.00000000000006
South End,Bed & Breakfast,Private room,3,1.0,f,1.0,Real Bed,2.0,0.0,187,1,0.0,1,strict,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,298.99999999999994
South End,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,25.0,150,2,25.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,165.00000000000006
South End,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,0.0,0,4,50.0,1,strict,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,210.00000000000003
South End,Condominium,Private room,2,1.5,t,1.0,Real Bed,1.0,50.0,352,1,65.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.99999999999997
South End,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,400.00000000000006
South End,Townhouse,Entire home/apt,4,2.5,f,2.0,Real Bed,2.0,125.0,350,1,0.0,2,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,575.0000000000007
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,103,1,0.0,7,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,146.99999999999994
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,35.0,248,2,50.0,2,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,200.0
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,0.0,88,1,20.0,28,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.99999999999999
South End,Condominium,Private room,2,1.5,t,1.0,Real Bed,1.0,50.0,295,1,65.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.99999999999997
South End,Other,Shared room,1,0.0,f,1.0,Airbed,1.0,0.0,365,1,0.0,1,strict,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,499.9999999999999
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,25.0,365,1,35.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,250.0000000000001
South End,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,20.0,314,2,49.0,3,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,149.00000000000009
South End,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,100.0,309,2,25.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0
South End,Apartment,Entire home/apt,8,2.5,f,3.0,Real Bed,4.0,135.0,292,1,0.0,4,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,417.0
South End,Condominium,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,80.0,145,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,600.0
South End,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,125.0,291,1,0.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,174.99999999999991
South End,Loft,Private room,2,1.0,f,1.0,Real Bed,1.0,25.0,1,2,35.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,69.00000000000003
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,339,1,0.0,7,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,150.0
South End,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,180.00000000000006
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,225.0,340,1,0.0,7,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,150.0
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,310,1,0.0,7,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,137.00000000000006
South End,Apartment,Entire home/apt,8,2.5,f,3.0,Real Bed,4.0,200.0,334,1,0.0,5,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,800.0000000000003
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,50.0,34,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,198.99999999999991
South End,Condominium,Private room,4,1.0,f,1.0,Real Bed,2.0,0.0,19,2,10.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,132.99999999999997
South End,Condominium,Entire home/apt,5,1.5,f,3.0,Real Bed,3.0,175.0,326,1,70.0,4,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,298.99999999999994
South End,Apartment,Private room,1,1.5,f,1.0,Real Bed,1.0,25.0,51,1,0.0,1,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,135.00000000000006
South End,Condominium,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,99.0,336,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,274.9999999999999
South End,Apartment,Private room,2,1.0,f,1.0,Futon,1.0,65.0,292,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.00000000000004
South End,Bed & Breakfast,Private room,3,1.0,f,1.0,Real Bed,2.0,0.0,56,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,349.9999999999999
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,2.0,25.0,155,2,0.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,170.00000000000009
South End,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,0.0,0,2,25.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,450.0000000000001
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,0.0,357,1,0.0,3,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,186.00000000000003
South End,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,14,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,299.9999999999999
South End,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,80.0,0,1,0.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,200.0
South End,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,49.0,129,1,0.0,2,moderate,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,189.0
South End,Townhouse,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,50.0,140,2,25.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,150.0
South End,Condominium,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,80.0,26,2,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,179.0
South End,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,50.0,171,2,50.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,250.0000000000001
South End,Condominium,Entire home/apt,2,1.0,t,1.0,Real Bed,1.0,95.0,7,1,10.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,229.00000000000006
South End,Apartment,Entire home/apt,4,1.5,f,1.0,Real Bed,2.0,30.0,0,2,25.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0000000000001
South End,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,25.0,133,2,100.0,2,strict,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,89.0
South End,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,2,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80.00000000000003
South End,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,40.0,362,2,59.0,3,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,118.99999999999997
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,25.0,0,1,0.0,2,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,140.00000000000003
South End,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,0.0,132,1,0.0,5,moderate,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,84.00000000000001
South End,House,Entire home/apt,4,2.5,f,2.0,Real Bed,2.0,0.0,364,1,0.0,4,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,700.0
South End,Condominium,Entire home/apt,2,1.0,f,2.0,Real Bed,1.0,0.0,0,1,0.0,6,flexible,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,250.0000000000001
South End,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,80.0,347,2,30.0,1,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,200.0
South End,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,30.0,347,2,49.0,3,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.00000000000004
South End,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,50.0,0,1,0.0,1,flexible,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,150.0
South End,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,39.0,40,0,0.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,118.99999999999997
South End,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,100.0,0,1,0.0,2,moderate,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,299.9999999999999
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,30.0,0,2,0.0,4,strict,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,170.00000000000009
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,0.0,357,1,0.0,3,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,269.00000000000006
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,200.0,318,2,40.0,32,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,170.00000000000009
South End,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,1,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,100.00000000000003
South End,Bed & Breakfast,Private room,1,1.0,f,1.0,Real Bed,1.0,10.0,336,1,12.0,1,moderate,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,135.00000000000006
South End,Apartment,Entire home/apt,6,1.0,t,1.0,Real Bed,2.0,60.0,242,2,15.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,158.99999999999994
South End,Condominium,Entire home/apt,3,1.0,f,2.0,Real Bed,2.0,20.0,272,3,50.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0000000000001
South End,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,60.0,346,2,35.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,225.00000000000009
South End,Apartment,Private room,2,1.0,f,1.0,Pull-out Sofa,1.0,0.0,41,1,25.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,75.0
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,75.0,320,1,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,143.99999999999997
South End,Apartment,Entire home/apt,1,1.0,f,0.0,Real Bed,1.0,60.0,0,1,35.0,4,strict,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,170.00000000000009
South End,House,Private room,2,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,120.00000000000003
South End,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,60.0,264,2,15.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,138.99999999999994
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,225.0,296,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,146.99999999999994
South End,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,45.0,7,2,100.0,2,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,216.99999999999997
South End,Apartment,Private room,4,1.0,f,1.0,Real Bed,1.0,0.0,0,1,0.0,5,flexible,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,94.99999999999999
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,0.0,357,2,0.0,3,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,225.00000000000009
South End,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,125.0,264,1,0.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,200.0
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,0.0,361,1,0.0,2,strict,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,189.0
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,50.0,33,1,0.0,2,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,150.0
South End,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,54.0,235,4,0.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,278.9999999999999
South End,House,Private room,1,1.0,f,1.0,Real Bed,1.0,10.0,333,1,12.0,1,moderate,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,135.00000000000006
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,50.0,2,1,0.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,200.0
South End,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,100.0,101,4,25.0,2,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,239.99999999999994
South End,Apartment,Shared room,2,1.5,f,1.0,Real Bed,1.0,0.0,0,2,50.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,77.0
South End,Apartment,Entire home/apt,2,1.0,f,0.0,Real Bed,1.0,200.0,310,2,40.0,27,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160.00000000000003
South End,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,25.0,0,4,15.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,194.99999999999991
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,50.0,36,1,0.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,174.99999999999991
South End,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,30.0,364,1,0.0,14,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,150.0
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,25.0,75,2,25.0,2,moderate,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,228.00000000000006
South End,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,65.0,271,2,10.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,145.0
South End,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,5.0,0,1,0.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,89.0
