neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,cleaning_fee,availability_365,guests_included,extra_people,security_deposit,minimum_nights,cancellation_policy,breakfast,high_end_electronics,smoke_detector,pets_allowed,secure,washing_machine,heating,Hot_Tub,hair_dryer,hangers,elevator,fire_extinguisher,free_parking,gym,tv,kitchen,workspace,room_key,pool,wheelchair_access,internet,firstAid_kit,log_price
Brighton,House,Private room,1,1.5,0,1.0,Futon,1.0,0,90,1,100,100,1,moderate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,71.99999999999999
Brighton,Apartment,Shared room,2,1.0,0,1.0,Real Bed,1.0,0,0,1,0,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,44.000000000000014
Brighton,Apartment,Private room,4,1.0,0,1.0,Real Bed,1.0,8,0,2,6,0,1,moderate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,53.00000000000001
Brighton,House,Entire home/apt,2,2.0,0,3.0,Real Bed,3.0,0,0,1,0,0,3,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,150.0
Brighton,Apartment,Entire home/apt,4,1.0,1,1.0,Real Bed,2.0,50,324,2,50,500,2,moderate,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,140.00000000000003
Brighton,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,1.0,0,300,2,0,1900,2,strict,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,109.99999999999997
Brighton,Apartment,Private room,2,1.5,0,1.0,Real Bed,1.0,0,0,1,0,0,5,flexible,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0
Brighton,House,Private room,1,1.5,0,1.0,Real Bed,1.0,50,6,1,0,0,1,strict,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,45.0
Brighton,Apartment,Private room,2,1.0,1,1.0,Real Bed,1.0,0,324,1,0,0,1,flexible,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,75.0
Brighton,House,Private room,2,1.0,1,1.0,Real Bed,1.0,25,58,1,20,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,89.0
Brighton,House,Private room,1,1.0,0,1.0,Real Bed,1.0,50,364,1,0,300,30,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,41.99999999999996
Brighton,Other,Private room,1,1.0,0,1.0,Real Bed,1.0,0,0,1,0,0,23,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30.0
Brighton,House,Private room,1,1.0,0,1.0,Real Bed,1.0,0,0,1,0,0,14,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,30.0
Brighton,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,45,0,1,15,100,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,102.99999999999999
Brighton,Apartment,Entire home/apt,4,1.0,0,2.0,Real Bed,2.0,50,293,3,50,0,2,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,250.0000000000001
Brighton,Apartment,Private room,1,0.5,1,1.0,Real Bed,1.0,70,356,1,20,100,1,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,78.99999999999997
Brighton,Apartment,Entire home/apt,4,1.0,0,1.0,Real Bed,2.0,0,252,2,10,100,2,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,150.0
Brighton,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,2.0,100,272,3,0,350,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,125.0
Brighton,Other,Private room,2,1.0,0,1.0,Real Bed,1.0,25,84,2,50,0,2,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,100.00000000000003
Brighton,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,10,309,1,15,0,3,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,55.00000000000002
Brighton,Other,Entire home/apt,2,1.0,1,1.0,Real Bed,1.0,10,0,1,0,100,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,78.99999999999997
Brighton,House,Private room,2,1.0,1,1.0,Real Bed,1.0,25,141,1,20,0,2,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,58.999999999999986
Brighton,Apartment,Entire home/apt,4,1.0,1,1.0,Real Bed,2.0,10,0,1,10,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,94.99999999999999
Brighton,Other,Private room,1,1.0,0,1.0,Real Bed,1.0,30,0,1,0,100,1,flexible,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,200.0
Brighton,Apartment,Entire home/apt,5,1.0,0,2.0,Real Bed,2.0,70,248,1,20,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,125.0
Brighton,Apartment,Private room,1,1.0,0,1.0,Airbed,1.0,0,0,1,0,0,1,flexible,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,194.99999999999991
Brighton,Apartment,Private room,1,0.5,1,1.0,Real Bed,1.0,70,344,1,30,100,1,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,81.00000000000001
Brighton,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,2.0,60,0,1,0,0,1,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,114.00000000000001
Brighton,Apartment,Entire home/apt,2,1.0,0,0.0,Real Bed,1.0,0,157,1,0,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,78.99999999999997
Brighton,Other,Shared room,1,0.0,0,1.0,Couch,1.0,0,365,1,0,0,1,strict,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.00000000000009
Brighton,Apartment,Private room,1,3.0,1,1.0,Real Bed,1.0,10,0,1,0,0,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.0
Brighton,House,Private room,2,1.0,1,1.0,Real Bed,1.0,25,129,1,20,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,128.99999999999997
Brighton,House,Entire home/apt,6,2.5,0,3.0,Real Bed,6.0,225,276,3,40,500,3,strict,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,190.0
Brighton,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,10,0,1,0,0,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.99999999999999
Brighton,Apartment,Entire home/apt,4,1.0,0,1.0,Real Bed,2.0,45,351,3,25,0,3,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,129.99999999999994
Brighton,House,Entire home/apt,11,1.5,0,5.0,Real Bed,6.0,100,290,8,25,0,2,strict,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,400.00000000000006
Brighton,Apartment,Private room,3,1.0,0,1.0,Real Bed,1.0,10,251,2,30,250,1,strict,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,227.00000000000006
Brighton,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,1.0,100,248,2,50,0,3,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,183.99999999999991
Brighton,Apartment,Private room,2,1.0,0,1.0,Real Bed,2.0,0,0,1,15,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,55.00000000000002
Brighton,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,15,53,2,60,100,1,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,109.99999999999997
Brighton,House,Private room,2,1.0,0,1.0,Real Bed,1.0,35,85,1,20,0,1,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,89.0
Brighton,Apartment,Private room,2,3.0,1,1.0,Real Bed,1.0,25,124,1,20,0,2,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,84.99999999999997
Brighton,Apartment,Shared room,2,2.0,1,1.0,Pull-out Sofa,1.0,10,0,1,0,95,1,flexible,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,40.00000000000001
Brighton,House,Private room,1,2.5,1,1.0,Real Bed,1.0,0,0,1,0,0,1,flexible,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,30.0
Brighton,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,1.0,0,141,1,0,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,250.0000000000001
Brighton,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,1.0,75,285,1,0,0,1,moderate,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,70.00000000000007
Brighton,Apartment,Entire home/apt,5,1.0,0,2.0,Real Bed,3.0,0,1,1,0,0,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,80.00000000000003
Brighton,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,0,36,1,0,0,1,flexible,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,64.99999999999997
Brighton,House,Private room,2,1.0,1,1.0,Real Bed,1.0,25,44,1,20,0,2,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,78.99999999999997
Brighton,House,Entire home/apt,12,2.0,1,4.0,Real Bed,8.0,250,297,10,0,500,3,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,450.0000000000001
Brighton,Apartment,Entire home/apt,1,1.0,0,1.0,Futon,1.0,200,97,1,50,500,3,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,84.99999999999997
Brighton,House,Private room,2,1.0,0,1.0,Real Bed,1.0,50,37,1,0,0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,75.0
Brighton,House,Private room,1,2.0,0,1.0,Real Bed,1.0,100,16,1,0,300,10,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,125.0
Brighton,Apartment,Entire home/apt,2,1.0,0,0.0,Real Bed,1.0,0,303,1,0,0,5,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,89.0
Brighton,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,10,0,2,30,0,2,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,64.99999999999997
Brighton,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,0,248,1,10,0,1,flexible,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,48.99999999999999
Brighton,Apartment,Entire home/apt,4,1.0,0,0.0,Real Bed,2.0,100,324,2,15,350,1,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,84.99999999999997
Brighton,Apartment,Entire home/apt,5,2.0,1,2.0,Real Bed,2.0,0,4,1,0,100,1,flexible,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,165.00000000000006
Brighton,Apartment,Entire home/apt,4,1.0,1,2.0,Real Bed,2.0,35,1,1,0,200,3,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,120.00000000000003
Brighton,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,5,365,1,30,0,1,flexible,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,89.99999999999997
Brighton,House,Private room,2,1.0,0,1.0,Real Bed,1.0,15,10,1,0,0,1,flexible,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,75.0
Brighton,Apartment,Private room,1,1.0,0,1.0,Real Bed,1.0,25,65,1,20,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,69.00000000000003
Brighton,House,Private room,2,1.0,0,1.0,Real Bed,2.0,0,350,2,49,0,1,moderate,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,99.00000000000004
Brighton,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,0,0,1,15,0,1,moderate,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,68.00000000000001
Brighton,House,Private room,2,1.0,1,1.0,Real Bed,1.0,30,49,1,20,0,2,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,78.99999999999997
Brighton,House,Private room,1,1.0,0,1.0,Real Bed,1.0,50,310,1,0,300,3,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,40.00000000000001
Brighton,Apartment,Entire home/apt,4,1.0,0,2.0,Real Bed,2.0,10,3,2,0,0,3,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,150.0
Brighton,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,50,340,1,0,0,1,strict,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,70.00000000000007
Brighton,House,Private room,1,1.5,0,1.0,Real Bed,1.0,20,325,1,0,0,1,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,58.999999999999986
Brighton,Other,Entire home/apt,6,2.0,0,2.0,Real Bed,3.0,100,0,1,0,800,5,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,200.0
Brighton,House,Private room,2,1.0,1,1.0,Real Bed,1.0,0,350,1,20,0,1,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,78.99999999999997
Brighton,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,2.0,50,347,3,25,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,174.99999999999991
Brighton,Apartment,Entire home/apt,4,1.5,1,2.0,Real Bed,2.0,95,0,2,10,400,3,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,238.99999999999997
Brighton,House,Private room,2,1.0,1,1.0,Real Bed,1.0,25,131,1,20,0,2,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,120.00000000000003
Brighton,Apartment,Private room,1,1.0,0,1.0,Real Bed,1.0,0,311,1,0,0,7,moderate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33.00000000000001
Brighton,Apartment,Entire home/apt,6,2.0,0,2.0,Real Bed,3.0,95,237,6,50,300,1,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,194.0
Brighton,Apartment,Entire home/apt,3,1.0,0,1.0,Real Bed,2.0,100,213,1,0,500,1,moderate,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0000000000001
Brighton,Apartment,Private room,1,3.0,1,1.0,Real Bed,1.0,10,0,1,0,0,2,flexible,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,37.99999999999999
Brighton,Apartment,Private room,2,1.0,0,1.0,Real Bed,1.0,0,347,1,0,0,1,flexible,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,84.99999999999997
Brighton,Apartment,Entire home/apt,4,1.0,1,2.0,Real Bed,2.0,95,0,1,0,400,3,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,138.99999999999994
Brighton,House,Private room,2,1.0,0,1.0,Real Bed,1.0,0,245,1,10,300,2,moderate,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,64.99999999999997
Brighton,Apartment,Entire home/apt,2,1.0,0,1.0,Real Bed,2.0,0,0,1,0,0,14,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,99.00000000000004
Brighton,Apartment,Entire home/apt,4,1.0,0,2.0,Real Bed,2.0,100,364,1,0,0,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.9999999999999
Brighton,House,Private room,2,1.0,1,1.0,Real Bed,1.0,25,63,1,20,0,2,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,68.00000000000001
Brighton,House,Private room,1,1.0,0,1.0,Real Bed,1.0,0,0,1,0,0,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,55.00000000000002
Brighton,House,Private room,1,1.5,0,1.0,Real Bed,1.0,50,365,1,0,0,1,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,55.00000000000002
Brighton,Other,Entire home/apt,6,1.0,1,2.0,Real Bed,3.0,25,298,2,35,200,2,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,150.0
Brighton,Other,Entire home/apt,6,1.0,0,1.0,Futon,3.0,30,297,2,45,0,1,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,163.00000000000006
Brighton,House,Entire home/apt,6,1.0,0,3.0,Real Bed,3.0,75,160,1,0,0,3,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,283.00000000000006
Brighton,House,Entire home/apt,5,1.0,0,1.0,Real Bed,2.0,60,337,2,25,200,1,moderate,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,140.00000000000003
Brighton,Apartment,Private room,1,1.0,1,1.0,Real Bed,1.0,0,0,1,0,0,5,flexible,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.000000000000004
Brighton,Apartment,Private room,1,1.5,1,1.0,Real Bed,1.0,0,0,1,0,0,20,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,31.999999999999986
Brighton,Other,Private room,3,1.0,1,1.0,Real Bed,1.0,5,0,2,0,0,1,flexible,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,50.0
