neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,price,cleaning_fee,availability_365,guests_included,extra_people,minimum_nights,cancellation_policy,high_end_electronics,smoke_detector,washing_machine,heating,hair_dryer,hangers,tv,kitchen,workspace,internet,log_price
Jamaica Plain,Apartment,Entire home/apt,5,1.0,t,1.0,Real Bed,2.0,130.0,45.0,299,1,0.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.875197323201151
Jamaica Plain,Apartment,Entire home/apt,6,1.5,f,2.0,Real Bed,3.0,190.0,80.0,198,4,20.0,2,moderate,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.25227342804663
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,100.0,0.0,358,1,0.0,2,moderate,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.61512051684126
Jamaica Plain,House,Entire home/apt,6,3.0,f,3.0,Real Bed,6.0,450.0,150.0,353,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,6.111467339502679
Jamaica Plain,Apartment,Entire home/apt,8,2.0,f,4.0,Real Bed,4.0,399.0,120.0,292,4,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.991464547107982
Jamaica Plain,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,2.0,350.0,50.0,240,4,25.0,1,moderate,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.860786223465865
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,200.0,0.0,0,2,10.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.303304908059076
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,99.0,40.0,0,1,0.0,2,moderate,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.605170185988092
Jamaica Plain,House,Entire home/apt,6,2.0,f,3.0,Real Bed,4.0,295.0,0.0,327,1,0.0,3,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.69035945432406
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,107.0,60.0,363,2,30.0,2,flexible,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.68213122712422
Jamaica Plain,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,69.0,20.0,88,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.248495242049359
Jamaica Plain,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,76.0,15.0,149,1,15.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.343805421853684
Jamaica Plain,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,75.0,25.0,184,1,25.0,2,moderate,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.330733340286331
Jamaica Plain,House,Private room,1,1.0,f,1.0,Real Bed,1.0,55.0,20.0,0,1,25.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.02535169073515
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,2.0,65.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.189654742026425
Jamaica Plain,Condominium,Private room,2,1.5,f,1.0,Real Bed,1.0,59.0,15.0,0,1,10.0,2,moderate,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0943445622221
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,88.0,0.0,0,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.48863636973214
Jamaica Plain,House,Entire home/apt,5,2.0,f,4.0,Real Bed,3.0,164.0,100.0,0,3,7.0,6,moderate,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,5.10594547390058
Jamaica Plain,House,Entire home/apt,2,1.0,t,0.0,Real Bed,1.0,90.0,40.0,283,1,0.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.51085950651685
Jamaica Plain,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,185.0,75.0,0,1,0.0,5,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.225746673713202
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,80.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.394449154672439
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,105.0,7.0,335,1,10.0,2,strict,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.663439094112067
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,90.0,0.0,266,1,0.0,1,moderate,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.51085950651685
Jamaica Plain,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,100.0,50.0,284,2,0.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.61512051684126
Jamaica Plain,Apartment,Shared room,2,1.0,f,1.0,Real Bed,1.0,100.0,50.0,338,1,20.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.61512051684126
Jamaica Plain,Apartment,Entire home/apt,5,1.5,f,2.0,Real Bed,3.0,200.0,100.0,0,1,0.0,2,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.303304908059076
Jamaica Plain,Apartment,Entire home/apt,8,1.5,f,4.0,Real Bed,4.0,300.0,100.0,133,6,25.0,4,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.707110264748875
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,60.0,0.0,0,1,0.0,1,flexible,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.110873864173311
Jamaica Plain,Apartment,Entire home/apt,6,1.0,f,3.0,Real Bed,3.0,319.0,40.0,145,6,25.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.768320995793772
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,85.0,25.0,143,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.454347296253507
Jamaica Plain,Condominium,Private room,2,2.0,f,1.0,Real Bed,1.0,70.0,0.0,0,1,0.0,1,flexible,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.262679877041316
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,50.0,0.0,24,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.9318256327243257
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,1.0,119.0,60.0,146,0,0.0,3,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.787491742782046
Jamaica Plain,Condominium,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,125.0,15.0,0,2,20.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.836281906951478
Jamaica Plain,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,53.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.9889840465642745
Jamaica Plain,Apartment,Private room,4,1.0,f,1.0,Real Bed,1.0,125.0,50.0,365,1,50.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.836281906951478
Jamaica Plain,House,Entire home/apt,6,2.5,t,4.0,Real Bed,4.0,199.0,0.0,35,5,30.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.298317366548036
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,205.0,50.0,292,4,0.0,2,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.327876168789581
Jamaica Plain,Condominium,Entire home/apt,5,1.0,f,2.0,Real Bed,2.0,114.0,80.0,213,2,15.0,4,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.74493212836325
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,75.0,0.0,337,1,15.0,2,moderate,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,4.330733340286331
Jamaica Plain,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,185.0,50.0,73,2,0.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.225746673713202
Jamaica Plain,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,75.0,0.0,159,2,25.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.330733340286331
Jamaica Plain,Apartment,Entire home/apt,4,2.5,f,2.0,Real Bed,2.0,180.0,90.0,0,2,20.0,3,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.198497031265826
Jamaica Plain,Apartment,Shared room,2,1.0,f,1.0,Pull-out Sofa,1.0,70.0,0.0,57,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.262679877041316
Jamaica Plain,Bed & Breakfast,Entire home/apt,2,1.0,f,1.0,Real Bed,2.0,150.0,40.0,211,2,15.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.017279836814924
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,120.0,50.0,5,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.795790545596741
Jamaica Plain,Apartment,Private room,2,2.0,f,1.0,Real Bed,1.0,92.0,10.0,163,1,0.0,14,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.532599493153256
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,84.0,0.0,9,0,0.0,3,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.442651256490317
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,200.0,0.0,248,4,50.0,2,strict,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.303304908059076
Jamaica Plain,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,115.0,30.0,314,0,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.7535901911063645
Jamaica Plain,Apartment,Shared room,1,1.0,f,1.0,Real Bed,1.0,49.0,0.0,81,1,0.0,1,strict,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.912023005428146
Jamaica Plain,Townhouse,Private room,2,1.0,f,1.0,Real Bed,1.0,95.0,30.0,35,1,0.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.564348191467836
Jamaica Plain,House,Entire home/apt,6,1.0,f,4.0,Real Bed,4.0,275.0,80.0,168,1,0.0,3,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.62040086571715
Jamaica Plain,Apartment,Entire home/apt,9,1.0,f,4.0,Real Bed,4.0,230.0,50.0,328,4,40.0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.442417710521793
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,4.0,130.0,45.0,129,3,30.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.875197323201151
Jamaica Plain,Apartment,Entire home/apt,5,1.0,t,2.0,Real Bed,3.0,192.0,64.0,177,4,10.0,3,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.262690188904886
Jamaica Plain,Apartment,Entire home/apt,5,1.0,t,3.0,Real Bed,4.0,175.0,40.0,305,1,0.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.170483995038151
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,70.0,0.0,365,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.262679877041316
Jamaica Plain,Townhouse,Private room,2,1.5,f,1.0,Real Bed,1.0,65.0,50.0,21,1,0.0,5,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.189654742026425
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,100.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.61512051684126
Jamaica Plain,Apartment,Entire home/apt,3,1.0,f,1.0,Real Bed,1.0,185.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.225746673713202
Jamaica Plain,House,Entire home/apt,10,2.5,f,5.0,Real Bed,5.0,250.0,125.0,4,4,25.0,5,strict,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.525452939131784
Jamaica Plain,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,110.0,50.0,0,2,10.0,1,moderate,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.709530201312334
Jamaica Plain,House,Entire home/apt,5,1.5,f,2.0,Real Bed,3.0,150.0,0.0,13,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.017279836814924
Jamaica Plain,Apartment,Entire home/apt,6,1.0,t,2.0,Real Bed,4.0,168.0,50.0,298,1,0.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.1298987149230735
Jamaica Plain,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,60.0,0.0,159,2,25.0,1,flexible,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.110873864173311
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,59.0,12.0,346,1,10.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0943445622221
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,60.0,15.0,328,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.110873864173311
Jamaica Plain,Apartment,Entire home/apt,4,1.0,t,2.0,Real Bed,4.0,145.0,50.0,0,3,25.0,2,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.983606621708336
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,80.0,30.0,0,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.394449154672439
Jamaica Plain,Apartment,Entire home/apt,3,1.0,t,1.0,Real Bed,2.0,114.0,45.0,334,1,36.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.74493212836325
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,170.0,0.0,364,2,50.0,2,flexible,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,5.14166355650266
Jamaica Plain,Apartment,Entire home/apt,6,2.0,f,2.0,Real Bed,2.0,240.0,135.0,308,1,0.0,3,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.484796933490655
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,150.0,50.0,248,2,35.0,2,flexible,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.017279836814924
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Futon,1.0,69.0,20.0,290,1,9.0,3,strict,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,4.248495242049359
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,80.0,25.0,302,1,0.0,3,strict,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.394449154672439
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,85.0,0.0,349,1,10.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.454347296253507
Jamaica Plain,Apartment,Private room,4,1.0,f,1.0,Real Bed,2.0,75.0,25.0,121,2,25.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.330733340286331
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,150.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,5.017279836814924
Jamaica Plain,House,Private room,2,2.0,f,1.0,Real Bed,1.0,70.0,50.0,258,0,0.0,1,moderate,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.262679877041316
Jamaica Plain,House,Private room,3,1.0,f,1.0,Real Bed,2.0,80.0,30.0,298,2,25.0,3,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.394449154672439
Jamaica Plain,Apartment,Entire home/apt,7,1.5,f,3.0,Real Bed,4.0,225.0,150.0,288,4,30.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.420534999272286
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,225.0,100.0,154,4,20.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,5.420534999272286
Jamaica Plain,House,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,178.0,0.0,248,1,0.0,7,flexible,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.187385805840755
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,175.0,20.0,153,1,0.0,1,moderate,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,5.170483995038151
Jamaica Plain,Apartment,Entire home/apt,3,1.0,f,0.0,Real Bed,2.0,109.0,25.0,47,2,15.0,1,moderate,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.700480365792417
Jamaica Plain,Condominium,Entire home/apt,10,2.0,f,5.0,Real Bed,6.0,383.0,250.0,286,6,20.0,3,strict,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.950642552587727
Jamaica Plain,Condominium,Private room,2,1.5,t,1.0,Real Bed,1.0,90.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.51085950651685
Jamaica Plain,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,99.0,25.0,209,2,20.0,3,flexible,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,4.605170185988092
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,50.0,20.0,178,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.9318256327243257
Jamaica Plain,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,300.0,50.0,364,1,0.0,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.707110264748875
Jamaica Plain,House,Entire home/apt,6,2.0,f,4.0,Real Bed,5.0,184.0,200.0,175,1,0.0,30,flexible,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,5.220355825078324
Jamaica Plain,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,80.0,25.0,302,1,0.0,2,moderate,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.394449154672439
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,85.0,25.0,41,1,5.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.454347296253507
Jamaica Plain,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,2.0,150.0,30.0,339,2,20.0,2,flexible,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,5.017279836814924
Jamaica Plain,Apartment,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,100.0,70.0,0,1,50.0,1,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.61512051684126
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,100.0,0.0,309,1,0.0,1,moderate,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.61512051684126
Jamaica Plain,Townhouse,Private room,2,1.5,f,1.0,Real Bed,2.0,84.0,20.0,20,1,10.0,3,moderate,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,4.442651256490317
Jamaica Plain,Apartment,Entire home/apt,4,1.0,t,1.0,Real Bed,2.0,130.0,20.0,296,3,20.0,1,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.875197323201151
Jamaica Plain,Apartment,Private room,2,1.0,t,1.0,Futon,1.0,76.0,5.0,314,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.343805421853684
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,100.0,9.0,70,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.61512051684126
Jamaica Plain,House,Private room,2,2.0,t,1.0,Real Bed,1.0,70.0,25.0,0,2,20.0,2,flexible,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.262679877041316
Jamaica Plain,Condominium,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,125.0,60.0,224,2,0.0,2,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.836281906951478
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,70.0,0.0,248,1,10.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.262679877041316
Jamaica Plain,Bed & Breakfast,Private room,1,1.5,t,1.0,Real Bed,1.0,75.0,15.0,358,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,4.330733340286331
Jamaica Plain,House,Entire home/apt,3,1.0,f,2.0,Real Bed,1.0,170.0,0.0,39,2,50.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.14166355650266
Jamaica Plain,House,Private room,2,1.0,f,1.0,Real Bed,1.0,95.0,0.0,259,1,20.0,4,moderate,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.564348191467836
Jamaica Plain,Bed & Breakfast,Private room,2,1.0,f,1.0,Real Bed,2.0,70.0,0.0,130,1,0.0,4,flexible,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.262679877041316
Jamaica Plain,Apartment,Entire home/apt,6,1.0,f,3.0,Real Bed,3.0,299.0,0.0,0,1,0.0,1,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,5.703782474656201
Jamaica Plain,House,Private room,1,1.5,f,1.0,Real Bed,1.0,70.0,30.0,0,1,0.0,3,moderate,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.262679877041316
Jamaica Plain,Entire Floor,Entire home/apt,6,2.0,f,2.0,Real Bed,3.0,155.0,20.0,121,4,15.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.049856007249537
Jamaica Plain,Apartment,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,250.0,100.0,0,1,0.0,1,moderate,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.525452939131784
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,115.0,0.0,348,1,0.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.7535901911063645
Jamaica Plain,House,Private room,3,1.0,f,1.0,Real Bed,2.0,70.0,20.0,326,1,10.0,2,moderate,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.262679877041316
Jamaica Plain,House,Entire home/apt,3,1.0,f,1.0,Real Bed,2.0,135.0,15.0,319,2,10.0,2,moderate,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.912654885736052
Jamaica Plain,Condominium,Private room,2,1.0,f,1.0,Real Bed,1.0,120.0,80.0,338,1,20.0,1,strict,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.795790545596741
Jamaica Plain,Loft,Entire home/apt,4,1.5,f,1.0,Real Bed,1.0,130.0,45.0,240,1,50.0,1,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,4.875197323201151
Jamaica Plain,Apartment,Private room,3,1.0,t,1.0,Real Bed,1.0,29.0,10.0,0,2,35.0,2,strict,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.4011973816621555
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,68.0,0.0,311,1,0.0,1,flexible,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.23410650459726
Jamaica Plain,Apartment,Entire home/apt,6,1.0,f,3.0,Real Bed,5.0,300.0,135.0,90,4,50.0,1,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.707110264748875
Jamaica Plain,House,Private room,1,2.0,t,1.0,Real Bed,1.0,50.0,25.0,108,1,20.0,2,moderate,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.9318256327243257
Jamaica Plain,Condominium,Entire home/apt,2,1.0,f,1.0,Real Bed,1.0,119.0,100.0,279,1,0.0,7,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,4.787491742782046
Jamaica Plain,Apartment,Private room,2,1.0,f,1.0,Futon,1.0,46.0,8.0,167,2,50.0,2,moderate,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,3.8501476017100575
Jamaica Plain,Condominium,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,295.0,80.0,156,2,25.0,3,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.69035945432406
