neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,instant_bookable,bedrooms,bed_type,beds,price,cleaning_fee,availability_365,guests_included,extra_people,security_deposit,minimum_nights,cancellation_policy,breakfast,high_end_electronics,smoke_detector,pets_allowed,secure,washing_machine,heating,Hot_Tub,hair_dryer,hangers,elevator,fire_extinguisher,free_parking,gym,tv,kitchen,workspace,room_key,pool,wheelchair_access,internet,firstAid_kit,log_price
Dorchester,Other,Private room,2,1.0,f,1.0,Real Bed,1.0,65.0,25,72,1,25,100,2,flexible,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.189654742026425
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,49.0,45,311,1,0,200,2,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.912023005428146
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,80.0,30,299,1,15,200,2,moderate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.394449154672439
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,45.0,40,340,1,30,100,1,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.828641396489095
Dorchester,House,Private room,2,1.0,f,1.0,Real Bed,1.0,62.0,50,251,1,0,0,3,strict,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.143134726391533
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,60.0,50,0,1,20,200,7,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.110873864173311
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,55.0,40,330,1,10,200,1,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.02535169073515
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,65.0,0,335,2,40,500,4,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.189654742026425
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,70.0,25,86,1,25,150,1,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.262679877041316
Dorchester,House,Private room,1,1.0,f,1.0,Real Bed,1.0,40.0,10,281,1,0,0,2,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.713572066704308
Dorchester,House,Shared room,1,1.0,f,1.0,Pull-out Sofa,1.0,80.0,5,356,1,50,0,1,moderate,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,4.394449154672439
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,59.0,25,349,1,10,250,1,strict,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0943445622221
Dorchester,House,Private room,1,1.0,f,1.0,Real Bed,1.0,45.0,10,347,1,0,0,2,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.828641396489095
Dorchester,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,125.0,150,306,2,10,500,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.836281906951478
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,63.0,50,356,1,0,100,4,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.158883083359672
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,49.0,49,356,1,0,100,3,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.912023005428146
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,2.0,72.0,25,256,2,10,100,3,moderate,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.290459441148391
Dorchester,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,2.0,130.0,50,274,2,5,100,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.875197323201151
Dorchester,House,Private room,2,1.0,f,1.0,Real Bed,1.0,80.0,0,364,1,0,0,1,flexible,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.394449154672439
Dorchester,Apartment,Private room,1,1.0,f,1.0,Airbed,1.0,31.0,50,341,1,0,500,10,moderate,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.4657359027997265
Dorchester,Apartment,Private room,4,1.0,f,1.0,Real Bed,2.0,67.0,40,355,1,15,250,1,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.219507705176107
Dorchester,House,Entire home/apt,3,1.0,f,0.0,Real Bed,2.0,129.0,0,364,1,0,0,1,flexible,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.867534450455582
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,56.0,25,248,1,10,100,3,moderate,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.04305126783455
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,70.0,20,332,1,20,0,2,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.262679877041316
Dorchester,Apartment,Entire home/apt,5,1.0,f,2.0,Real Bed,3.0,125.0,150,322,2,10,500,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.836281906951478
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,80.0,0,117,1,10,0,1,flexible,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.394449154672439
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,100.0,85,344,1,0,0,2,strict,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.61512051684126
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,65.0,50,340,0,0,500,3,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.189654742026425
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,65.0,49,365,1,0,100,4,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.189654742026425
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,72.0,25,347,1,15,0,2,strict,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.290459441148391
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,68.0,45,334,1,0,100,1,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.23410650459726
Dorchester,House,Private room,2,2.5,f,1.0,Real Bed,1.0,70.0,10,329,1,20,0,2,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.262679877041316
Dorchester,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,125.0,150,326,2,10,500,2,strict,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.836281906951478
Dorchester,Other,Entire home/apt,4,2.0,f,2.0,Real Bed,2.0,150.0,0,7,1,0,0,1,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.017279836814924
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,65.0,25,248,1,20,0,1,flexible,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.189654742026425
Dorchester,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,3.0,89.0,50,136,4,25,100,3,moderate,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.499809670330265
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,70.0,20,338,1,20,0,2,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.262679877041316
Dorchester,House,Private room,2,1.5,f,1.0,Airbed,1.0,52.0,15,346,1,10,95,1,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.970291913552122
Dorchester,Apartment,Private room,1,1.0,f,1.0,Airbed,1.0,38.0,50,353,1,0,500,10,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.6635616461296463
Dorchester,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,80.0,0,307,1,10,100,1,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.394449154672439
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,2.0,135.0,100,360,1,15,0,1,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.912654885736052
Dorchester,House,Private room,2,1.0,t,1.0,Real Bed,1.0,60.0,10,0,1,0,100,4,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.110873864173311
Dorchester,House,Private room,3,1.5,f,1.0,Real Bed,2.0,35.0,0,160,1,35,0,3,flexible,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.58351893845611
Dorchester,Other,Shared room,2,1.0,f,1.0,Real Bed,1.0,44.0,0,353,1,15,0,1,flexible,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.80666248977032
Dorchester,Apartment,Private room,1,1.0,f,1.0,Airbed,1.0,31.0,50,256,0,0,500,10,moderate,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.4657359027997265
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,46.0,49,359,1,0,100,5,moderate,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.8501476017100575
Dorchester,Apartment,Entire home/apt,4,1.0,f,1.0,Real Bed,2.0,95.0,75,78,2,10,300,7,strict,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.564348191467836
Dorchester,Apartment,Private room,2,1.0,t,1.0,Real Bed,2.0,100.0,50,0,1,0,250,1,moderate,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.61512051684126
Dorchester,House,Private room,1,1.0,t,1.0,Real Bed,1.0,47.0,25,183,1,0,100,1,flexible,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.871201010907891
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,99.0,25,342,1,0,0,2,flexible,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.605170185988092
Dorchester,House,Private room,4,1.0,f,1.0,Real Bed,2.0,96.0,0,171,2,10,0,4,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.574710978503383
Dorchester,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,3.0,144.0,30,19,2,12,200,4,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.976733742420574
Dorchester,Apartment,Entire home/apt,6,1.0,f,3.0,Real Bed,3.0,126.0,175,337,3,10,500,6,strict,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.844187086458591
Dorchester,House,Private room,3,2.0,t,1.0,Real Bed,2.0,77.0,25,269,1,17,100,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.356708826689592
Dorchester,Apartment,Entire home/apt,6,1.0,f,2.0,Real Bed,4.0,142.0,150,38,2,10,500,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.962844630259907
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,59.0,49,311,1,0,100,3,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0943445622221
Dorchester,Other,Entire home/apt,4,1.5,f,2.0,Real Bed,2.0,135.0,0,285,2,55,250,3,strict,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.912654885736052
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,39.0,50,340,1,0,300,30,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.688879454113936
Dorchester,House,Private room,4,1.0,t,1.0,Real Bed,2.0,88.0,9,357,1,19,0,1,flexible,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.48863636973214
Dorchester,House,Private room,2,1.5,f,1.0,Real Bed,1.0,60.0,0,248,1,0,0,1,flexible,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,4.110873864173311
Dorchester,House,Private room,3,2.0,f,1.0,Real Bed,3.0,68.0,20,0,1,17,100,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23410650459726
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,56.0,25,321,1,10,100,3,moderate,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.04305126783455
Dorchester,House,Private room,3,1.5,t,1.0,Real Bed,1.0,79.0,40,291,1,20,100,2,strict,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.382026634673881
Dorchester,House,Private room,3,2.0,t,1.0,Real Bed,2.0,63.0,25,258,1,17,100,1,flexible,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.158883083359672
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,55.0,50,365,1,0,100,3,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.02535169073515
Dorchester,Other,Private room,2,2.5,f,1.0,Real Bed,1.0,100.0,0,327,2,20,0,1,flexible,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.61512051684126
Dorchester,House,Entire home/apt,4,1.0,f,1.0,Real Bed,3.0,150.0,50,315,3,25,100,2,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.017279836814924
Dorchester,House,Private room,2,1.0,f,1.0,Real Bed,1.0,150.0,0,3,1,0,0,1,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.017279836814924
Dorchester,House,Private room,2,1.0,f,1.0,Real Bed,1.0,79.0,0,258,2,29,0,1,strict,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,4.382026634673881
Dorchester,House,Private room,2,1.0,f,1.0,Real Bed,2.0,70.0,25,364,1,0,0,1,strict,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.262679877041316
Dorchester,Apartment,Private room,1,1.0,f,1.0,Airbed,1.0,35.0,50,305,0,0,500,10,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3.58351893845611
Dorchester,House,Private room,1,1.0,f,1.0,Real Bed,1.0,73.0,75,108,0,0,100,4,strict,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.30406509320417
Dorchester,House,Private room,2,1.0,f,1.0,Airbed,1.0,65.0,25,361,1,20,0,1,strict,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.189654742026425
Dorchester,House,Private room,2,2.0,f,1.0,Real Bed,1.0,78.0,30,248,1,25,0,2,strict,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.3694478524670215
Dorchester,Apartment,Private room,1,1.0,f,1.0,Real Bed,1.0,52.0,50,341,1,0,100,5,strict,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.970291913552122
Dorchester,Apartment,Private room,2,1.0,t,1.0,Real Bed,1.0,39.0,0,276,1,0,0,1,flexible,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,3.688879454113936
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,100.0,0,365,1,80,0,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.61512051684126
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,60.0,5,0,0,0,100,1,moderate,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.110873864173311
Dorchester,House,Private room,2,2.5,f,1.0,Real Bed,1.0,65.0,10,275,1,20,0,2,flexible,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.189654742026425
Dorchester,Apartment,Private room,1,1.0,t,1.0,Real Bed,1.0,60.0,50,347,0,0,500,10,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.110873864173311
Dorchester,Other,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,100.0,0,0,2,10,0,4,flexible,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.61512051684126
Dorchester,Apartment,Private room,2,1.0,f,1.0,Real Bed,1.0,60.0,5,0,1,30,0,1,flexible,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4.110873864173311
Dorchester,Apartment,Private room,1,1.0,t,1.0,Airbed,1.0,40.0,14,320,1,0,100,1,moderate,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,3.713572066704308
Dorchester,Other,Private room,2,1.0,f,1.0,Real Bed,1.0,108.0,25,138,2,0,0,1,moderate,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.691347882229144
Dorchester,House,Private room,2,1.0,t,1.0,Real Bed,1.0,65.0,0,363,1,0,0,2,strict,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.189654742026425
Dorchester,Apartment,Entire home/apt,4,1.0,f,2.0,Real Bed,2.0,144.0,50,329,1,100,0,1,strict,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,4.976733742420574
Dorchester,House,Private room,3,1.5,t,1.0,Real Bed,1.0,79.0,40,336,1,20,100,2,strict,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.382026634673881
Dorchester,Other,Private room,1,1.0,t,1.0,Real Bed,1.0,60.0,10,68,1,10,0,2,strict,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.110873864173311
Dorchester,House,Private room,3,1.0,t,1.0,Real Bed,1.0,65.0,0,325,1,0,0,1,flexible,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.189654742026425
Dorchester,House,Private room,2,1.0,f,1.0,Real Bed,1.0,150.0,25,330,1,0,0,2,strict,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.017279836814924
